actual_price,predicted_price,error
330000.0,465285.324,-135285.32400000002
1000000.0,812640.536,187359.46400000004
650000.0,544926.322,105073.67799999996
589000.0,675079.798,-86079.79799999995
1030000.0,821150.666,208849.33400000003
802000.0,674197.854,127802.14599999995
173000.0,246747.298,-73747.29800000001
130000.0,540380.17,-410380.17000000004
380000.0,396531.8,-16531.79999999999
293000.0,550901.644,-257901.64399999997
706000.0,565936.56,140063.43999999994
262000.0,237514.4,24485.600000000006
281000.0,295895.06,-14895.059999999998
710000.0,505200.71,204799.28999999998
170000.0,307592.364,-137592.364
687500.0,525151.88,162348.12
502000.0,458734.508,43265.49200000003
734000.0,590258.969,143741.03099999996
481450.0,527521.226,-46071.226000000024
250000.0,275288.192,-25288.19199999998
300000.0,332878.362,-32878.36200000002
248000.0,194529.184,53470.81599999999
186000.0,217286.002,-31286.002000000008
440000.0,541890.602,-101890.60199999996
172000.0,277440.805,-105440.805
405000.0,422327.326,-17327.326
599000.0,538195.47,60804.53000000003
457500.0,355641.714,101858.28600000002
275000.0,304359.882,-29359.881999999983
500000.0,441026.5,58973.5
472500.0,476325.583,-3825.582999999984
494815.0,506466.976,-11651.976000000024
342000.0,328070.956,13929.043999999994
1129575.0,1064619.57,64955.429999999935
492000.0,563391.48,-71391.47999999998
420000.0,434403.758,-14403.757999999973
554000.0,552048.56,1951.4399999999441
805000.0,904018.846,-99018.84600000002
485000.0,453585.462,31414.538
310000.0,225171.264,84828.736
456500.0,458241.646,-1741.646000000008
330000.0,329097.376,902.6240000000107
211000.0,363235.588,-152235.588
965000.0,917346.03,47653.96999999997
374950.0,325309.3,49640.70000000001
456000.0,522166.438,-66166.43800000002
599000.0,630243.994,-31243.993999999948
500000.0,482182.062,17817.938000000024
740000.0,662708.1,77291.90000000002
430000.0,610948.398,-180948.39800000004
799950.0,850420.064,-50470.06400000001
1129575.0,905936.7,223638.30000000005
249000.0,320207.15,-71207.15000000002
930000.0,1031679.696,-101679.696
339950.0,436320.828,-96370.82799999998
612000.0,598541.546,13458.454000000027
428000.0,427830.108,169.89199999999255
315000.0,286356.282,28643.717999999993
550000.0,497460.666,52539.33399999997
453246.0,467333.82,-14087.820000000007
325000.0,304119.528,20880.47200000001
810000.0,769291.676,40708.32400000002
745000.0,705503.406,39496.59400000004
329000.0,244954.742,84045.258
258000.0,266060.74,-8060.739999999991
418500.0,351730.776,66769.22399999999
320000.0,428522.896,-108522.89600000001
550000.0,747824.466,-197824.46600000001
600000.0,580323.928,19676.072000000044
260000.0,332562.2,-72562.20000000001
511718.0,499100.434,12617.565999999992
335000.0,473902.714,-138902.71399999998
207000.0,236140.292,-29140.291999999987
525000.0,462560.724,62439.27600000001
194000.0,239743.696,-45743.695999999996
340000.0,373983.62,-33983.619999999995
604000.0,546840.92,57159.07999999996
375000.0,434885.505,-59885.505000000005
240000.0,253271.024,-13271.024000000005
474000.0,490120.048,-16120.04800000001
719000.0,583387.965,135612.03500000003
525000.0,650000.0,-125000.0
800000.0,787846.2,12153.800000000047
499950.0,443001.344,56948.65600000002
265000.0,340201.564,-75201.56400000001
407000.0,445591.728,-38591.728
379000.0,343348.402,35651.598
799000.0,848092.776,-49092.775999999954
825000.0,830098.61,-5098.609999999986
384000.0,475289.29,-91289.28999999998
520000.0,446827.668,73172.332
286000.0,277629.182,8370.818000000028
700000.0,794859.87,-94859.87
639983.0,528483.142,111499.85800000001
360000.0,360633.864,-633.8640000000014
1129575.0,1066782.3,62792.69999999995
459000.0,429288.01,29711.98999999999
280000.0,294623.698,-14623.697999999975
859900.0,827714.35,32185.650000000023
1129575.0,764105.068,365469.93200000003
482000.0,488201.572,-6201.571999999986
525000.0,504536.698,20463.302000000025
365000.0,413806.3,-48806.29999999999
215000.0,206991.828,8008.171999999991
680000.0,645505.534,34494.466000000015
628000.0,579154.962,48845.03799999994
200000.0,285453.402,-85453.402
400000.0,450650.436,-50650.43599999999
410000.0,341809.216,68190.78399999999
300000.0,356794.22,-56794.21999999997
209950.0,193815.43,16134.570000000007
305450.0,306595.961,-1145.9610000000102
280000.0,313304.988,-33304.98800000001
340000.0,336486.89,3513.109999999986
247000.0,247254.32,-254.32000000000698
345000.0,383187.508,-38187.50799999997
784000.0,880524.225,-96524.22499999998
575000.0,542802.194,32197.805999999982
535000.0,379347.72,155652.28000000003
585000.0,610117.422,-25117.42200000002
505000.0,351579.532,153420.468
89000.0,149787.84,-60787.84
378000.0,392887.488,-14887.488000000012
285000.0,320738.268,-35738.26799999998
850000.0,595539.682,254460.31799999997
202000.0,216688.28,-14688.279999999999
422000.0,498107.468,-76107.468
889000.0,884322.886,4677.113999999943
925000.0,734660.866,190339.13399999996
592000.0,623784.098,-31784.097999999998
470000.0,503470.97,-33470.96999999997
299000.0,304648.634,-5648.63400000002
809000.0,761363.062,47636.937999999966
735000.0,709915.244,25084.756000000052
785000.0,818551.752,-33551.75199999998
370000.0,384892.074,-14892.074000000022
515000.0,512672.12,2327.8800000000047
999000.0,964993.726,34006.273999999976
491500.0,472029.496,19470.504000000015
207500.0,199171.91,8328.089999999997
992000.0,996906.772,-4906.771999999997
139500.0,214686.79,-75186.79000000001
895000.0,855837.358,39162.64199999999
360000.0,333014.006,26985.994000000006
611900.0,705573.506,-93673.50600000005
536000.0,595510.098,-59510.098
455000.0,473596.768,-18596.767999999982
543500.0,542980.9,519.0999999999767
550000.0,572548.87,-22548.869999999995
796000.0,664895.641,131104.35900000005
845000.0,870908.842,-25908.841999999946
495000.0,529017.871,-34017.87100000004
665900.0,621927.77,43972.22999999998
533000.0,500721.0,32279.0
400000.0,456467.606,-56467.60600000003
147200.0,247047.236,-99847.236
276500.0,444578.004,-168078.00400000002
278000.0,381960.676,-103960.67599999998
379400.0,478106.32,-98706.32
435000.0,535068.632,-100068.63199999998
290000.0,317294.56,-27294.559999999998
280000.0,262151.43,17848.570000000007
320000.0,310114.252,9885.748000000021
595000.0,490399.256,104600.744
549000.0,628932.456,-79932.456
395000.0,326500.334,68499.66600000003
550000.0,529771.712,20228.287999999942
540000.0,530653.272,9346.728000000003
659000.0,648519.88,10480.119999999995
777000.0,893268.178,-116268.17799999996
685000.0,674621.395,10378.604999999981
442500.0,487834.044,-45334.043999999994
1129575.0,890481.632,239093.36800000002
490000.0,558809.88,-68809.88
775000.0,729314.482,45685.51800000004
369950.0,383767.538,-13817.538
1129575.0,989527.3,140047.69999999995
300000.0,317352.554,-17352.554000000004
284200.0,244355.514,39844.486000000004
532000.0,435743.366,96256.63400000002
236000.0,221258.952,14741.04800000001
400375.0,407019.34,-6644.340000000026
850000.0,788446.078,61553.92200000002
732000.0,772693.1,-40693.09999999998
825000.0,902005.392,-77005.39199999999
259950.0,261808.318,-1858.3179999999993
234000.0,234899.82,-899.820000000007
240000.0,343811.746,-103811.74599999998
1129575.0,1103217.05,26357.949999999953
464000.0,479905.31,-15905.309999999998
500000.0,461863.876,38136.12400000001
1129575.0,853819.244,275755.75600000005
567500.0,572881.226,-5381.226000000024
682000.0,625011.7026666667,56988.29733333329
950000.0,876144.758,73855.24199999997
860000.0,895170.856,-35170.85600000003
495000.0,510893.5274285714,-15893.527428571426
155000.0,338668.938,-183668.93800000002
445000.0,457539.246,-12539.245999999985
709000.0,716103.75,-7103.75
645000.0,618091.916,26908.08400000003
242500.0,312920.76,-70420.76000000001
315000.0,329437.046,-14437.045999999973
285000.0,339057.834,-54057.83399999997
525000.0,506960.186,18039.814000000013
812000.0,733667.852,78332.14800000004
525000.0,516788.006,8211.994000000006
950000.0,838235.034,111764.96600000001
225000.0,287667.832,-62667.831999999995
190000.0,318791.242,-128791.24200000003
380000.0,327851.152,52148.848
234000.0,211378.802,22621.198000000004
394000.0,352610.23,41389.77000000002
250000.0,257541.052,-7541.051999999996
259500.0,261463.48,-1963.4800000000105
900000.0,911040.532,-11040.532000000007
849950.0,816953.768,32996.23199999996
299900.0,294411.272,5488.728000000003
298000.0,283845.042,14154.957999999984
462000.0,520435.454,-58435.45400000003
179900.0,204995.53,-25095.53
525000.0,584738.802,-59738.802000000025
269950.0,261965.44,7984.559999999998
1129575.0,832136.718,297438.282
550000.0,503722.458,46277.542000000016
409950.0,358083.2,51866.79999999999
304000.0,336839.332,-32839.331999999995
718000.0,577564.19,140435.81000000006
275000.0,279831.29,-4831.289999999979
865000.0,836026.818,28973.18200000003
490000.0,453870.22,36129.78000000003
650000.0,595449.53,54550.46999999997
405000.0,437983.918,-32983.918000000005
369000.0,321392.794,47607.206000000006
336000.0,325679.372,10320.628000000026
213550.0,260993.258,-47443.258
600000.0,616375.564,-16375.564000000013
352500.0,371506.858,-19006.858000000007
519950.0,493942.0,26008.0
253905.0,269248.262,-15343.261999999988
305000.0,219431.976,85568.024
172500.0,208723.608,-36223.60800000001
561750.0,587344.056,-25594.055999999982
275000.0,372859.95,-97859.95000000001
370950.0,357702.884,13247.11599999998
1000000.0,936854.856,63145.14399999997
575000.0,543857.978,31142.021999999997
358000.0,390359.372,-32359.371999999974
395000.0,375958.41,19041.590000000026
420000.0,452326.468,-32326.467999999993
440000.0,458380.94,-18380.940000000002
1129575.0,1093847.3,35727.69999999995
415000.0,428936.6,-13936.599999999977
669950.0,636557.936,33392.06400000001
400000.0,400198.782,-198.78200000000652
299950.0,297908.88,2041.1199999999953
1129575.0,1125766.66,3808.340000000084
399000.0,372800.232,26199.767999999982
340000.0,348460.896,-8460.896000000008
317000.0,415777.8,-98777.79999999999
960000.0,1057812.024,-97812.02399999998
197000.0,213565.324,-16565.323999999993
1129575.0,1074226.508,55348.492000000086
458000.0,577122.296,-119122.29599999997
575000.0,454063.132,120936.86800000002
780000.0,797680.91,-17680.910000000033
490000.0,474698.166,15301.833999999973
639000.0,660690.674,-21690.674
399950.0,352388.196,47561.804000000004
212000.0,222186.152,-10186.152000000002
550000.0,514188.448,35811.552000000025
415000.0,353988.428,61011.571999999986
239300.0,226218.434,13081.565999999992
815000.0,458777.206,356222.794
294500.0,284252.56,10247.440000000002
287500.0,263423.698,24076.302000000025
260000.0,430000.0,-170000.0
400000.0,449397.366,-49397.36599999998
482000.0,478442.744,3557.255999999994
663500.0,510365.85,153134.15000000002
553650.0,512047.688,41602.311999999976
775000.0,799280.862,-24280.861999999965
445000.0,419734.772,25265.228000000003
215000.0,203690.909,11309.090999999986
334000.0,377501.492,-43501.49200000003
1003000.0,1017961.72,-14961.719999999972
330000.0,340009.4,-10009.400000000023
625000.0,682790.886,-57790.88600000006
210000.0,257738.058,-47738.05799999999
526000.0,478203.498,47796.50199999998
1129575.0,1128887.55,687.4499999999534
680000.0,713118.53,-33118.53000000003
340000.0,343081.818,-3081.8180000000284
367500.0,410159.738,-42659.73800000001
415000.0,396670.95,18329.04999999999
495000.0,454721.18,40278.82000000001
772000.0,681957.975,90042.02500000002
650000.0,631446.504,18553.496000000043
246000.0,252609.552,-6609.551999999996
1129575.0,1068137.01,61437.98999999999
625000.0,626030.624,-1030.6239999999525
515000.0,536354.244,-21354.243999999948
367500.0,417522.202,-50022.20199999999
240000.0,235261.246,4738.753999999986
500000.0,477624.168,22375.831999999995
443000.0,454836.462,-11836.462
1129575.0,960751.212,168823.78799999994
333000.0,428933.868,-95933.86800000002
1075000.0,821553.568,253446.43200000003
245000.0,237419.828,7580.171999999991
410000.0,402036.458,7963.542000000016
265000.0,302161.368,-37161.36800000002
340000.0,325440.182,14559.818000000028
268000.0,277463.894,-9463.893999999971
713414.0,865935.868,-152521.86800000002
310000.0,302901.6,7098.400000000023
760000.0,713884.272,46115.728
244000.0,260504.346,-16504.34599999999
391500.0,387319.572,4180.428000000014
349950.0,380129.346,-30179.34600000002
295000.0,274093.71,20906.28999999998
776500.0,602212.17,174287.82999999996
603000.0,563833.422,39166.57799999998
659500.0,708800.36,-49300.359999999986
500000.0,574288.036,-74288.03599999996
620000.0,848492.644,-228492.64399999997
335000.0,330932.078,4067.9220000000205
995000.0,900914.904,94085.09600000002
269000.0,258903.284,10096.715999999986
174950.0,208219.726,-33269.725999999995
235000.0,343103.996,-108103.99599999998
601000.0,589031.0,11969.0
465000.0,487680.798,-22680.79800000001
1129575.0,879711.462,249863.53799999994
356700.0,351573.052,5126.947999999975
560000.0,488989.622,71010.37800000003
285000.0,295133.266,-10133.266000000003
460000.0,453825.9,6174.099999999977
533112.0,517756.116,15355.88400000002
603500.0,858353.214,-254853.21400000004
415000.0,497204.668,-82204.668
267500.0,282932.608,-15432.608000000007
745000.0,706364.484,38635.515999999945
279000.0,300144.187,-21144.186999999976
295000.0,261610.64,33389.359999999986
436000.0,510519.704,-74519.70400000003
350000.0,379792.57,-29792.570000000007
450000.0,479665.456,-29665.456000000006
345000.0,335138.782,9861.217999999993
697000.0,731049.162,-34049.16200000001
119900.0,193748.456,-73848.456
400000.0,340713.12,59286.880000000005
1129575.0,1118544.35,11030.649999999907
860000.0,1052499.428,-192499.42800000007
274000.0,274404.33,-404.3300000000163
460000.0,491693.834,-31693.833999999973
1095000.0,748637.406,346362.59400000004
528000.0,537375.504,-9375.503999999957
204950.0,227660.496,-22710.496000000014
549900.0,459286.84,90613.15999999997
430000.0,467667.108,-37667.10800000001
183000.0,167078.852,15921.147999999986
538000.0,607766.972,-69766.97199999995
415000.0,500030.238,-85030.23800000001
815000.0,708029.0,106971.0
375000.0,376548.314,-1548.314000000013
723000.0,794401.36,-71401.35999999999
740000.0,920341.658,-180341.65800000005
450000.0,465654.652,-15654.652000000002
650000.0,689046.938,-39046.937999999966
750000.0,595019.932,154980.06799999997
220000.0,299841.268,-79841.26799999998
1129575.0,799715.377,329859.623
335000.0,332203.782,2796.2179999999935
239900.0,216635.06,23264.940000000002
219950.0,207646.96,12303.040000000008
349950.0,318241.696,31708.304000000004
515000.0,559463.856,-44463.85600000003
225000.0,234598.598,-9598.597999999998
570000.0,584005.488,-14005.488000000012
457000.0,427228.54,29771.46000000002
278000.0,262213.742,15786.257999999973
866059.0,856398.73,9660.270000000019
476500.0,485839.934,-9339.934000000008
1129575.0,1125132.91,4442.090000000084
1129575.0,1046066.4,83508.59999999998
675000.0,544174.364,130825.63600000006
450000.0,532872.298,-82872.29799999995
500000.0,485055.734,14944.266000000003
307000.0,348875.942,-41875.94199999998
285000.0,301850.72,-16850.719999999972
1129575.0,1084094.04,45480.95999999996
441000.0,331065.45,109934.54999999999
395000.0,443777.3,-48777.29999999999
500000.0,493247.364,6752.635999999999
683500.0,631413.462,52086.53799999994
274000.0,247660.906,26339.094000000012
1081000.0,861563.942,219436.05799999996
540000.0,568378.138,-28378.138000000035
339900.0,321925.706,17974.293999999994
425000.0,243601.99,181398.01
438000.0,472548.064,-34548.06400000001
456000.0,472215.358,-16215.358000000007
449400.0,444466.118,4933.881999999983
210000.0,234634.226,-24634.225999999995
1129575.0,855714.569,273860.431
577500.0,598936.14,-21436.140000000014
602000.0,545620.096,56379.90399999998
265000.0,285587.51,-20587.51000000001
460000.0,514008.142,-54008.14199999999
635000.0,622800.842,12199.158000000054
700000.0,586914.502,113085.49800000002
413000.0,429684.216,-16684.216000000015
345000.0,375593.892,-30593.891999999993
690000.0,770440.24,-80440.23999999999
215000.0,226847.788,-11847.788
389250.0,428904.684,-39654.68400000001
1088890.0,1039032.75,49857.25
316500.0,313536.848,2963.152000000002
530000.0,508505.544,21494.456000000006
1129575.0,1112229.672,17345.32799999998
392500.0,492794.333,-100294.33299999998
562000.0,549495.418,12504.582000000053
1129575.0,1102694.01,26880.98999999999
530000.0,518422.8,11577.200000000012
540000.0,517941.276,22058.723999999987
491500.0,579766.177,-88266.17700000003
390000.0,378352.276,11647.723999999987
1115000.0,908515.908,206484.09199999995
760000.0,860745.612,-100745.61199999996
560000.0,554985.172,5014.8279999999795
563500.0,495827.598,67672.402
350000.0,318517.294,31482.706000000006
310000.0,260529.504,49470.496000000014
500000.0,530651.352,-30651.351999999955
287000.0,258233.602,28766.397999999986
805000.0,833471.364,-28471.363999999943
462370.0,492876.886,-30506.886
632500.0,562348.324,70151.67599999998
1129575.0,1042017.1,87557.90000000002
665000.0,753521.28,-88521.28000000003
322000.0,321409.49,590.5100000000093
229000.0,276206.292,-47206.292000000016
610000.0,667363.872,-57363.871999999974
715000.0,754445.868,-39445.86800000002
373000.0,494455.61,-121455.60999999999
1129575.0,881588.636,247986.36399999994
222000.0,235023.268,-13023.268000000011
453500.0,464176.88,-10676.880000000005
535000.0,560275.004,-25275.003999999957
585000.0,545702.182,39297.81799999997
585000.0,531996.672,53003.32799999998
506000.0,505115.772,884.2280000000028
762500.0,837868.538,-75368.53799999994
477000.0,425003.0,51997.0
690000.0,645196.08,44803.92000000004
279900.0,262587.01,17312.98999999999
350000.0,375745.572,-25745.571999999986
476500.0,473697.776,2802.2239999999874
225000.0,230765.91,-5765.9100000000035
294950.0,303924.636,-8974.635999999999
280000.0,308386.822,-28386.821999999986
400000.0,438300.644,-38300.64399999997
290000.0,446738.21,-156738.21000000002
425000.0,431482.88,-6482.880000000005
159000.0,245322.096,-86322.09599999999
590000.0,520983.844,69016.15600000002
655100.0,560356.786,94743.21400000004
1030000.0,1024489.84,5510.160000000033
361000.0,396614.004,-35614.004000000015
324950.0,325166.062,-216.06199999997625
249000.0,246206.7,2793.2999999999884
657000.0,631985.834,25014.16599999997
875000.0,750938.846,124061.15399999998
255000.0,290923.002,-35923.00199999998
616000.0,616604.421,-604.420999999973
627000.0,636948.5,-9948.5
380000.0,347050.76,32949.23999999999
275000.0,280989.0,-5989.0
375000.0,415218.53,-40218.53000000003
750000.0,722391.434,27608.56599999999
1129575.0,1080156.968,49418.03199999989
675000.0,606532.1,68467.90000000002
376000.0,372015.362,3984.637999999977
506000.0,483220.072,22779.928000000014
380000.0,395716.72,-15716.719999999972
452000.0,554924.176,-102924.17599999998
896000.0,745393.286,150606.71400000004
548500.0,561153.798,-12653.797999999952
385000.0,406337.668,-21337.668000000005
431000.0,327270.952,103729.04800000001
495000.0,503715.14,-8715.140000000014
358803.0,359113.15,-310.1500000000233
355000.0,373728.816,-18728.81599999999
429950.0,492875.296,-62925.29599999997
410000.0,393359.616,16640.38400000002
579100.0,544808.104,34291.89599999995
432100.0,472546.29,-40446.28999999998
800000.0,723282.13,76717.87
465000.0,542708.344,-77708.34400000004
219000.0,198437.616,20562.38399999999
389999.0,377150.918,12848.081999999995
364950.0,422843.16,-57893.159999999974
243950.0,285971.152,-42021.152
585000.0,593258.851,-8258.851000000024
82500.0,160353.606,-77853.606
370000.0,394905.744,-24905.744000000006
347000.0,384181.396,-37181.39600000001
510000.0,676305.854,-166305.85400000005
415000.0,572969.264,-157969.26399999997
405000.0,394915.854,10084.146000000008
1050000.0,779119.82,270880.18000000005
435000.0,440766.58,-5766.580000000016
713500.0,749269.175,-35769.17500000005
812000.0,793207.66,18792.339999999967
480000.0,647500.0,-167500.0
682500.0,350000.0,332500.0
379950.0,402877.23,-22927.22999999998
895000.0,1048035.988,-153035.988
1129575.0,871070.154,258504.84600000002
285000.0,196119.072,88880.92800000001
340000.0,335716.57,4283.429999999993
450000.0,421950.462,28049.538
257950.0,243773.738,14176.261999999988
845000.0,938259.692,-93259.69200000004
849000.0,778142.634,70857.36600000004
1100000.0,820719.888,279280.11199999996
150000.0,228261.131,-78261.131
613200.0,664502.596,-51302.59600000002
682000.0,778479.726,-96479.72600000002
228950.0,203525.394,25424.606
536000.0,519577.03,16422.969999999972
332000.0,323724.376,8275.62400000001
565000.0,603520.152,-38520.152
253400.0,229207.008,24192.992
380000.0,337911.199,42088.80099999998
295000.0,277395.705,17604.294999999984
585000.0,630243.172,-45243.17200000002
359999.0,380219.352,-20220.352000000014
256400.0,227437.925,28962.07500000001
515000.0,644122.16,-129122.16000000003
675000.0,670885.696,4114.304000000004
605000.0,652735.755,-47735.755000000005
474950.0,474005.748,944.2519999999786
234950.0,219171.866,15778.133999999991
639900.0,596087.182,43812.81799999997
230000.0,211018.316,18981.68400000001
190000.0,214097.78,-24097.78
635000.0,595024.176,39975.82400000002
551500.0,488697.076,62802.924
237000.0,238815.97,-1815.9700000000012
262500.0,368140.372,-105640.37199999997
235000.0,284774.88,-49774.880000000005
719000.0,655503.408,63496.591999999946
285000.0,301800.52,-16800.52000000002
270500.0,299670.88,-29170.880000000005
394999.0,405611.22,-10612.219999999972
345000.0,418296.328,-73296.32799999998
280000.0,310206.564,-30206.564000000013
185000.0,262081.708,-77081.70800000001
313500.0,350025.98,-36525.97999999998
690000.0,704161.591,-14161.591000000015
190000.0,243084.63,-53084.630000000005
900000.0,1123291.85,-223291.8500000001
1129575.0,1025527.74,104047.26000000001
462000.0,488539.966,-26539.966000000015
665000.0,591493.23,73506.77000000002
499950.0,504104.7,-4154.700000000012
504058.0,514992.756,-10934.755999999994
571000.0,561387.052,9612.947999999975
630000.0,571618.606,58381.39399999997
277000.0,290709.79,-13709.789999999979
650000.0,777819.522,-127819.522
417500.0,413211.872,4288.128000000026
221000.0,236000.27,-15000.26999999999
1129575.0,883852.795,245722.20499999996
425000.0,453713.0,-28713.0
265000.0,244782.32,20217.679999999993
254000.0,257460.398,-3460.3979999999865
436472.0,450067.63,-13595.630000000005
500000.0,536777.56,-36777.560000000056
559950.0,503309.79,56640.21000000002
715000.0,708441.205,6558.795000000042
800000.0,640239.878,159760.12199999997
465425.0,559367.794,-93942.794
1129575.0,945910.056,183664.94400000002
410000.0,467649.456,-57649.456000000006
195000.0,322809.194,-127809.19400000002
333760.0,415747.52,-81987.52000000002
565000.0,590621.858,-25621.858000000007
435000.0,395071.868,39928.13199999998
333000.0,328648.03,4351.969999999972
765000.0,657479.2,107520.80000000005
1129575.0,1102747.832,26827.168000000063
570000.0,703604.664,-133604.664
1129575.0,992048.617,137526.38300000003
264900.0,285924.82,-21024.820000000007
140000.0,210626.54,-70626.54000000001
290000.0,291593.672,-1593.6720000000205
299000.0,277876.02,21123.97999999998
266490.0,289500.0,-23010.0
870000.0,924351.07,-54351.06999999995
429900.0,374637.412,55262.58799999999
370000.0,411312.364,-41312.364
299900.0,333828.804,-33928.804000000004
313100.0,354201.896,-41101.89600000001
542000.0,604472.428,-62472.427999999956
350000.0,354119.4,-4119.400000000023
515000.0,539097.292,-24097.292000000016
820000.0,702712.016,117287.98400000005
520000.0,460489.096,59510.90399999998
500000.0,515948.658,-15948.657999999996
235000.0,269225.402,-34225.402
329000.0,406940.438,-77940.43800000002
274975.0,740315.552,-465340.552
124000.0,224000.0,-100000.0
342000.0,348884.044,-6884.043999999994
202000.0,178447.226,23552.774000000005
375000.0,407852.27,-32852.27000000002
310000.0,307348.692,2651.308000000019
390000.0,429112.442,-39112.44199999998
790000.0,590184.47,199815.53000000003
336000.0,438288.726,-102288.72600000002
728000.0,707834.5,20165.5
599000.0,464190.67,134809.33000000002
335000.0,350049.364,-15049.364000000001
211000.0,268643.407,-57643.40700000001
405000.0,439603.526,-34603.52600000001
665000.0,579259.762,85740.23800000001
515000.0,463116.048,51883.95199999999
385000.0,434523.752,-49523.75199999998
659500.0,704099.516,-44599.515999999945
905000.0,1006227.812,-101227.81200000003
285000.0,405440.378,-120440.37800000003
375000.0,383528.746,-8528.745999999985
856000.0,828092.97,27907.030000000028
231500.0,236975.48,-5475.4800000000105
1129575.0,944452.647,185122.353
855000.0,880490.682,-25490.68200000003
385000.0,358763.062,26236.938000000024
1129575.0,1006866.45,122708.55000000005
309000.0,289545.244,19454.755999999994
269950.0,334799.334,-64849.33399999997
554000.0,436549.844,117450.15600000002
312000.0,277298.918,34701.081999999995
344950.0,321616.262,23333.738000000012
202200.0,210108.8,-7908.799999999988
320000.0,370891.194,-50891.19400000002
348000.0,415201.17,-67201.16999999998
500000.0,439799.758,60200.24200000003
370000.0,446827.668,-76827.668
460000.0,432119.494,27880.505999999994
510000.0,377832.384,132167.61599999998
765000.0,707387.762,57612.23800000001
860000.0,853878.696,6121.304000000004
390000.0,379349.202,10650.79800000001
397500.0,441209.602,-43709.60200000001
535000.0,520399.56,14600.440000000002
580000.0,919247.382,-339247.382
705380.0,649963.46,55416.54000000004
289000.0,259026.15,29973.850000000006
207000.0,278589.752,-71589.75199999998
399000.0,373111.256,25888.744000000006
206000.0,193412.166,12587.834000000003
975000.0,903199.898,71800.10199999996
495000.0,454680.036,40319.96399999998
690000.0,697924.924,-7924.923999999999
199950.0,191813.15,8136.850000000006
289950.0,312300.248,-22350.24800000002
920000.0,915978.712,4021.2879999999423
383900.0,382304.188,1595.8119999999763
449950.0,469567.844,-19617.843999999983
511000.0,535333.428,-24333.427999999956
255000.0,241553.434,13446.565999999992
100000.0,175386.356,-75386.356
500000.0,472973.846,27026.15399999998
320000.0,371289.206,-51289.206000000006
480000.0,545126.632,-65126.63199999998
180000.0,191526.538,-11526.538
385000.0,353223.604,31776.396000000008
401000.0,365184.302,35815.697999999975
315000.0,332016.444,-17016.444000000018
230000.0,205152.44,24847.559999999998
385000.0,411205.14,-26205.140000000014
640000.0,561791.636,78208.36399999994
680000.0,524026.972,155973.028
307000.0,307836.114,-836.1140000000014
308000.0,316178.778,-8178.777999999991
653500.0,628923.732,24576.26800000004
175000.0,175440.615,-440.6149999999907
445000.0,379880.848,65119.152
195000.0,251977.09,-56977.09
510000.0,539908.523,-29908.523000000045
861111.0,853383.58,7727.420000000042
1102030.0,1073661.05,28368.949999999953
259000.0,225619.032,33380.96799999999
870000.0,875587.5,-5587.5
605000.0,651312.294,-46312.293999999994
479950.0,390187.258,89762.74200000003
257000.0,299934.368,-42934.36800000002
792000.0,741901.678,50098.322000000044
253000.0,247052.348,5947.652000000002
285000.0,294678.984,-9678.983999999997
770000.0,721530.53,48469.46999999997
1129575.0,1121976.54,7598.459999999963
585000.0,580335.652,4664.347999999998
329000.0,271117.848,57882.152
352800.0,407387.052,-54587.052000000025
324950.0,338151.318,-13201.318000000028
215000.0,243335.842,-28335.842000000004
528000.0,534481.912,-6481.912000000011
334000.0,322831.502,11168.498000000021
455000.0,464367.004,-9367.004000000015
230000.0,333357.114,-103357.114
310000.0,294938.49,15061.51000000001
275000.0,386257.935,-111257.935
410000.0,383830.926,26169.074000000022
650000.0,690796.169,-40796.168999999994
544950.0,480419.434,64530.56599999999
350000.0,338709.3,11290.700000000012
738000.0,901530.406,-163530.40599999996
810000.0,749249.834,60750.16599999997
299000.0,394334.156,-95334.15600000002
520000.0,537707.716,-17707.716000000015
1129575.0,1065097.356,64477.64400000009
335000.0,372540.098,-37540.098
741500.0,645832.938,95667.06200000003
766500.0,733758.676,32741.324000000022
507000.0,473754.554,33245.445999999996
500000.0,558156.41,-58156.41000000003
555000.0,640902.814,-85902.81400000001
361500.0,425776.876,-64276.87599999999
299950.0,312466.302,-12516.302000000025
201000.0,380283.98,-179283.97999999998
279000.0,293529.622,-14529.621999999974
513000.0,429481.86,83518.14000000001
316000.0,357634.22,-41634.21999999997
669000.0,688326.094,-19326.09400000004
825000.0,845940.022,-20940.021999999997
885000.0,931455.374,-46455.37399999995
1129575.0,1101289.624,28285.37599999993
749950.0,656493.456,93456.544
452500.0,426284.598,26215.402000000002
422000.0,412782.814,9217.185999999987
180000.0,307585.924,-127585.924
390000.0,387016.308,2983.691999999981
256000.0,256588.746,-588.7460000000137
325000.0,316772.402,8227.597999999998
754800.0,686406.234,68393.76599999995
244000.0,297885.236,-53885.235999999975
725000.0,655844.302,69155.69799999997
520500.0,518648.1,1851.9000000000233
455000.0,502709.756,-47709.755999999994
178000.0,285402.052,-107402.05200000003
290000.0,297534.97,-7534.969999999972
688000.0,773941.116,-85941.11600000004
855000.0,808652.746,46347.25399999996
732000.0,817310.344,-85310.34400000004
624900.0,380000.0,244900.0
775000.0,842379.43,-67379.43000000005
724950.0,656144.452,68805.54799999995
183000.0,190759.9,-7759.899999999994
815000.0,813547.166,1452.8340000000317
780000.0,900271.15,-120271.15000000002
