price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sale_year,sale_month,total_sqft,basement_ratio,house_age,renovated,years_since_renovation,price_log
247500.0,4,1.75,2290,7765,1.0,0,0,3,6,2290,0,1936,1953,98146,47.4997,-122.353,1240,8215,2014,7,2290,0.0,78,1,61,12.419169901386761
282500.0,3,2.25,1670,7150,2.0,0,0,4,7,1670,0,1990,0,98042,47.3603,-122.088,1570,7040,2014,7,1670,0.0,24,0,0,12.551437369385376
395000.0,3,1.75,1460,22651,1.0,0,0,4,7,1460,0,1961,0,98027,47.4861,-122.03,2030,49222,2014,6,1460,0.0,53,0,0,12.886643575525625
295000.0,3,1.75,1770,8235,1.0,0,0,3,7,1030,740,1960,0,98148,47.4323,-122.328,1560,8918,2014,6,1770,0.4180790960451977,54,0,0,12.59473402514672
235000.0,2,1.0,820,5100,1.0,0,0,4,6,820,0,1954,0,98056,47.5175,-122.205,2270,5100,2014,8,820,0.0,60,0,0,12.367345048436391
770000.0,3,1.75,1900,6334,1.0,0,2,3,8,1450,450,1948,0,98105,47.6675,-122.276,1530,6334,2014,10,1900,0.23684210526315788,66,0,0,13.554147092530322
559950.0,2,2.0,1870,4950,1.0,0,0,3,8,1870,0,2006,0,98053,47.7195,-122.022,1670,4800,2014,5,1870,0.0,8,0,0,13.235604558882983
639000.0,4,2.0,1840,5419,1.0,0,0,4,7,920,920,1942,0,98199,47.6483,-122.404,1800,5419,2014,7,1840,0.5,72,0,0,13.367661298303675
314950.0,3,1.0,1590,8470,1.0,0,0,4,7,1140,450,1967,0,98058,47.4473,-122.159,1570,9375,2015,4,1590,0.2830188679245283,48,0,0,12.660172350152195
525000.0,3,1.0,1640,6180,1.0,0,0,4,7,1640,0,1946,0,98118,47.5682,-122.284,1540,6180,2015,3,1640,0.0,69,0,0,13.171155446333852
2400000.0,3,2.25,3000,11665,1.5,1,4,3,11,3000,0,2001,0,98075,47.5884,-122.086,3000,15959,2014,5,3000,0.0,13,0,0,14.690979711984754
820000.0,3,1.75,2160,6272,1.0,0,0,4,8,1390,770,1960,0,98115,47.6777,-122.306,1290,5376,2014,6,2160,0.35648148148148145,54,0,0,13.617060838751888
1385000.0,3,3.0,2490,3600,2.0,0,3,4,8,1790,700,1911,0,98119,47.6313,-122.369,2490,3600,2014,9,2490,0.28112449799196787,103,0,0,14.141211419624977
521450.0,3,2.0,1290,5700,1.0,0,0,5,7,1290,0,1950,0,98116,47.5713,-122.397,1160,5700,2014,10,1290,0.0,64,0,0,13.164370589276928
760750.0,3,2.5,3190,49137,2.0,0,0,3,9,3190,0,1988,0,98074,47.6027,-122.043,3240,53143,2014,10,3190,0.0,26,0,0,13.542061382250631
759600.0,4,1.0,1540,115434,1.5,0,0,4,7,1540,0,1923,0,98031,47.4163,-122.22,2027,23522,2014,6,1540,0.0,91,0,0,13.540548574401761
346150.0,3,2.0,2140,7200,1.0,0,0,4,8,1480,660,1966,0,98056,47.5084,-122.185,2070,7220,2014,6,2140,0.308411214953271,48,0,0,12.754630375022986
390000.0,2,1.0,980,3800,1.0,0,0,3,7,980,0,1926,0,98103,47.6903,-122.34,1520,5010,2015,4,980,0.0,89,0,0,12.873904582205107
359950.0,5,2.25,2450,9432,2.0,0,0,3,8,2450,0,1973,0,98058,47.4519,-122.13,2310,9100,2014,9,2450,0.0,41,0,0,12.793723190057223
430000.0,3,2.0,1360,5120,1.5,0,0,4,6,910,450,1924,0,98116,47.5587,-122.393,1440,5120,2014,6,1360,0.33088235294117646,90,0,0,12.971542813248437
960000.0,4,3.5,4610,11676,2.0,0,0,3,10,4610,0,2000,0,98075,47.6011,-121.983,3900,11164,2015,4,4610,0.0,15,0,0,13.774689605110144
800000.0,7,6.75,7480,41664,2.0,0,2,3,11,5080,2400,1953,0,98166,47.4643,-122.368,2810,33190,2014,10,7480,0.32085561497326204,61,0,0,13.592368256649284
1010000.0,3,2.5,2860,5805,2.0,0,0,3,9,2860,0,1999,0,98005,47.6218,-122.16,2360,5832,2015,1,2860,0.0,16,0,0,13.825461878915961
290000.0,3,2.0,1810,11456,1.0,0,0,3,7,1810,0,1970,0,98045,47.4648,-121.756,1360,12931,2015,1,1810,0.0,45,0,0,12.577639650232573
1350000.0,4,2.0,2240,10296,1.0,0,0,5,8,2240,0,1948,0,98004,47.6177,-122.217,2500,10918,2015,3,2240,0.0,67,0,0,14.115615891155079
777000.0,3,3.25,3610,59677,2.0,0,0,3,10,2440,1170,2003,0,98027,47.5464,-122.088,3130,65775,2014,5,3610,0.32409972299168976,11,0,0,13.563196916350243
526000.0,2,1.0,1450,4500,1.5,0,0,4,7,1450,0,1921,0,98107,47.6739,-122.396,1470,5000,2014,10,1450,0.0,93,0,0,13.173058392858724
550000.0,3,3.5,1450,1091,2.0,0,0,3,8,1200,250,2007,0,98119,47.6475,-122.359,1490,3017,2015,4,1450,0.1724137931034483,8,0,0,13.217675375388819
276000.0,3,1.5,1820,8750,1.0,0,0,4,7,1200,620,1958,0,98198,47.4213,-122.322,1500,8000,2014,12,1820,0.34065934065934067,56,0,0,12.52815976788113
2500000.0,5,3.25,5620,12672,2.0,0,0,4,11,4140,1480,1916,0,98144,47.5786,-122.287,4470,8050,2014,12,5620,0.26334519572953735,98,0,0,14.731801689838349
325000.0,3,1.75,2080,6554,1.0,0,0,3,7,1040,1040,1950,0,98118,47.5135,-122.257,1230,5650,2015,1,2080,0.5,65,0,0,12.691583538230217
365000.0,3,2.5,1780,1754,3.0,0,0,3,8,1780,0,2007,0,98126,47.548,-122.373,1780,1607,2014,9,1780,0.0,7,0,0,12.807655372286902
2150000.0,8,6.0,4340,9415,2.0,0,0,3,8,4340,0,1967,0,98004,47.6316,-122.202,2050,9100,2014,10,4340,0.0,47,0,0,14.580978865220017
825050.0,4,3.25,2860,3680,2.0,0,0,3,9,1980,880,1925,1993,98115,47.6752,-122.3,2010,3680,2015,3,2860,0.3076923076923077,90,1,22,13.623200481587972
690000.0,3,1.5,2540,9520,1.0,0,0,3,8,1500,1040,1959,0,98115,47.6834,-122.306,1870,6800,2014,7,2540,0.4094488188976378,55,0,0,13.444448325847754
390000.0,4,1.0,1140,6250,1.5,0,0,3,6,1140,0,1958,0,98126,47.5433,-122.375,1140,1370,2015,4,1140,0.0,57,0,0,12.873904582205107
385000.0,3,2.0,1320,1297,3.0,0,0,3,7,1320,0,1995,0,98117,47.6959,-122.376,1380,1503,2015,3,1320,0.0,20,0,0,12.861001210669146
619000.0,3,2.5,2040,7503,2.0,0,0,3,8,2040,0,1987,0,98029,47.5718,-122.021,2170,7503,2015,3,2040,0.0,28,0,0,13.335862167174314
494000.0,4,2.25,1790,42000,1.0,0,0,3,7,1170,620,1983,0,98045,47.4819,-121.744,2060,50094,2015,3,1790,0.3463687150837989,32,0,0,13.11029282045951
412450.0,3,2.0,1910,13505,1.0,0,0,3,8,1910,0,1955,0,98034,47.7114,-122.23,2010,8000,2015,4,1910,0.0,60,0,0,12.929872689822245
580000.0,3,1.75,1460,2800,2.0,0,0,3,7,1460,0,1928,0,98117,47.6779,-122.371,1220,4062,2015,1,1460,0.0,87,0,0,13.270785106659046
269900.0,3,1.5,1420,22100,1.0,0,0,5,7,1420,0,1957,0,98042,47.4193,-122.149,1540,21780,2014,11,1420,0.0,57,0,0,12.505810504075185
704300.0,4,1.5,1790,4080,1.5,0,0,5,7,1790,0,1928,0,98144,47.5749,-122.291,1710,4080,2015,4,1790,0.0,87,0,0,13.46496110058199
267000.0,3,2.0,1390,6005,2.0,0,0,3,8,1390,0,2005,0,98022,47.2117,-121.99,1264,5550,2014,11,1390,0.0,9,0,0,12.495007682693725
310000.0,4,1.75,1880,12150,1.0,0,0,3,7,1280,600,1976,0,98023,47.3272,-122.363,1980,9680,2014,8,1880,0.3191489361702128,38,0,0,12.644330802262578
227064.0,3,1.5,1570,10824,2.0,0,0,3,7,1570,0,1908,0,98118,47.54,-122.275,1530,8125,2015,1,1570,0.0,107,0,0,12.332991599087366
925000.0,3,2.5,2690,7000,2.0,0,0,5,7,1840,850,1943,0,98115,47.6784,-122.277,1800,6435,2014,5,2690,0.3159851301115242,71,0,0,13.73755009757506
245000.0,3,1.75,1670,11452,1.0,0,2,3,8,1670,0,1992,0,98022,47.1913,-122.015,1820,11152,2015,5,1670,0.0,23,0,0,12.409017571151187
339888.0,3,1.0,1040,7490,1.0,0,0,3,7,1040,0,1969,0,98034,47.7137,-122.213,1520,7410,2014,12,1040,0.0,45,0,0,12.736374372700984
439000.0,4,2.0,1560,7500,1.0,0,0,4,7,1560,0,1968,0,98034,47.7281,-122.181,1730,7500,2014,7,1560,0.0,46,0,0,12.992256969959042
400000.0,2,1.0,1470,6120,1.0,0,0,2,7,1470,0,1940,0,98115,47.6914,-122.287,1840,6120,2014,5,1470,0.0,74,0,0,12.899222326086994
560000.0,3,2.25,2070,15002,1.5,0,0,3,8,2070,0,1955,2013,98155,47.7635,-122.274,2070,15002,2014,6,2070,0.0,59,1,1,13.235693848424024
703011.0,2,1.0,1370,5922,1.0,0,2,3,8,1130,240,1941,0,98199,47.6473,-122.406,2460,6759,2014,10,1370,0.17518248175182483,73,0,0,13.463129240348396
363000.0,2,1.0,1120,4800,1.0,0,0,3,7,770,350,1926,0,98126,47.5669,-122.372,1510,4800,2014,12,1120,0.3125,88,0,0,12.80216086806413
650000.0,4,2.75,2640,6240,2.0,0,0,3,9,2640,0,2001,0,98075,47.5788,-122.059,2640,5898,2014,9,2640,0.0,13,0,0,13.384729180332174
299950.0,3,1.0,1030,9916,1.0,0,0,4,7,1030,0,1972,0,98034,47.7218,-122.176,1470,9044,2015,1,1030,0.0,43,0,0,12.611374406964662
228950.0,3,1.0,1120,6625,1.0,0,0,3,6,1120,0,1942,0,98168,47.4879,-122.332,1120,6794,2015,4,1120,0.0,73,0,0,12.34126328584159
465000.0,4,1.75,1730,11700,1.0,0,0,3,7,880,850,1956,0,98008,47.6031,-122.13,1570,7820,2014,10,1730,0.4913294797687861,58,0,0,13.049794835104816
725000.0,3,2.5,2090,9847,2.0,0,2,3,9,2090,0,1983,0,98006,47.5651,-122.114,2860,11483,2015,2,2090,0.0,32,0,0,13.493928313146206
212500.0,3,1.0,920,14400,1.0,0,0,4,7,920,0,1977,0,98001,47.2816,-122.269,1170,9600,2014,6,920,0.0,37,0,0,12.26670197321789
526000.0,4,2.25,2970,54450,2.0,0,0,3,8,2970,0,1983,1998,98058,47.4338,-122.146,2260,6465,2014,9,2970,0.0,31,1,16,13.173058392858724
383000.0,3,2.5,1720,10031,2.0,0,0,3,8,1720,0,1993,0,98028,47.7688,-122.238,2280,5845,2014,12,1720,0.0,21,0,0,12.855792879125431
244000.0,3,1.75,1460,4692,1.0,0,0,3,7,1460,0,1988,0,98055,47.472,-122.192,1600,4557,2015,4,1460,0.0,27,0,0,12.404927602627597
565000.0,3,1.5,1540,3570,1.5,0,0,5,7,1490,50,1930,0,98105,47.6692,-122.325,1620,4080,2014,8,1540,0.032467532467532464,84,0,0,13.244582780038517
373000.0,8,3.0,2850,12714,1.0,0,0,3,7,2850,0,1959,0,98055,47.4859,-122.205,1480,4942,2015,2,2850,0.0,56,0,0,12.829336379587506
300000.0,3,2.0,1310,9855,1.0,0,0,3,7,1310,0,1962,0,98034,47.7296,-122.241,1310,8370,2014,9,1310,0.0,52,0,0,12.611541086966115
405000.0,5,2.5,2430,4781,2.0,0,0,3,9,2430,0,2001,0,98058,47.4487,-122.117,2420,4770,2014,5,2430,0.0,13,0,0,12.91164481522143
979000.0,3,1.5,1700,14133,1.0,0,1,4,8,1700,0,1954,0,98004,47.6166,-122.22,2630,17376,2014,6,1700,0.0,60,0,0,13.794287942962585
324888.0,4,1.75,2160,28750,2.0,0,0,4,8,2160,0,1978,0,98092,47.3212,-122.118,1790,53578,2014,11,2160,0.0,36,0,0,12.691238864512792
445000.0,3,1.5,860,3200,1.0,0,0,3,6,860,0,1929,0,98117,47.6791,-122.362,1220,4300,2015,4,860,0.0,86,0,0,13.005831808336863
761000.0,3,3.5,2050,2020,2.0,0,0,3,8,1520,530,2006,0,98112,47.6235,-122.306,1230,3640,2015,2,2050,0.25853658536585367,9,0,0,13.542389950903406
435000.0,4,2.0,1650,4745,1.0,0,0,3,7,1130,520,1972,0,98034,47.7359,-122.18,1650,5184,2015,4,1650,0.3151515151515151,43,0,0,12.983103608918753
252000.0,3,2.25,1570,8410,1.0,0,0,3,7,1180,390,1991,0,98022,47.1942,-121.99,1540,8410,2014,8,1570,0.2484076433121019,23,0,0,12.437188334739655
350000.0,3,1.75,1660,10150,1.5,0,0,3,7,1660,0,1957,0,98133,47.7512,-122.342,1640,8906,2014,6,1660,0.0,57,0,0,12.765691290604371
875000.0,3,1.0,1220,8119,1.0,0,0,4,7,1220,0,1955,0,98039,47.6328,-122.236,1910,8119,2014,11,1220,0.0,59,0,0,13.681980308196241
940000.0,3,1.0,1220,8119,1.0,0,0,4,7,1220,0,1955,0,98039,47.6328,-122.236,1910,8119,2015,2,1220,0.0,60,0,0,13.753636218075409
280000.0,3,2.0,1780,11342,1.0,0,0,3,7,1780,0,1964,0,98148,47.4617,-122.327,2140,8449,2014,8,1780,0.0,50,0,0,12.54254845357358
450000.0,3,2.5,2180,4226,2.0,0,0,3,8,2180,0,2004,0,98011,47.7733,-122.226,2540,4607,2014,9,2180,0.0,10,0,0,13.017005083966255
905000.0,3,2.5,3520,237402,2.5,0,0,3,9,3520,0,2004,0,98092,47.2687,-122.056,2310,165963,2014,12,3520,0.0,10,0,0,13.715691327653829
382450.0,3,2.5,2220,20531,2.0,0,0,3,8,2220,0,1998,0,98001,47.2864,-122.264,2420,19249,2014,7,2220,0.0,16,0,0,12.854355819467472
246700.0,3,2.0,1610,13309,1.0,0,0,4,7,1610,0,1967,0,98042,47.3398,-122.133,1610,15725,2014,12,1610,0.0,47,0,0,12.415932356015515
220000.0,3,1.5,1070,9331,1.0,0,0,3,6,1070,0,1956,0,98155,47.7633,-122.313,1480,8400,2014,8,1070,0.0,58,0,0,12.301387370778713
555750.0,3,1.0,1060,4880,1.0,0,0,2,6,910,150,1913,0,98118,47.5545,-122.288,1200,4880,2015,2,1060,0.14150943396226415,102,0,0,13.228075631195045
262500.0,3,1.5,1160,8906,1.0,0,0,3,7,1160,0,1962,0,98118,47.5362,-122.29,1160,8906,2014,6,1160,0.0,52,0,0,12.47801017053037
515000.0,2,1.0,910,4725,1.0,0,0,3,7,910,0,1949,0,98115,47.676,-122.281,1600,5200,2014,12,910,0.0,65,0,0,13.151924121391561
499500.0,3,2.5,2970,21907,2.0,0,0,3,9,2970,0,1998,2006,98059,47.4741,-122.099,2040,27917,2014,6,2970,0.0,16,1,8,13.121364879070743
135000.0,1,1.0,790,13062,1.0,0,0,3,6,790,0,1942,0,98168,47.4919,-122.311,1240,7137,2014,6,790,0.0,72,0,0,11.813037464800539
462500.0,2,2.0,1540,7290,2.0,0,0,3,7,1540,0,1948,1983,98136,47.551,-122.395,1540,7072,2014,11,1540,0.0,66,1,31,13.044403998094442
937500.0,4,2.5,3130,21100,1.0,0,4,3,9,2530,600,1956,0,98177,47.7598,-122.372,3680,23000,2015,4,3130,0.19169329073482427,59,0,0,13.7509731034928
458000.0,3,1.5,1470,9570,1.0,0,0,3,7,1280,190,1941,0,98125,47.7032,-122.306,1390,9570,2015,4,1470,0.1292517006802721,74,0,0,13.034626646500051
845000.0,4,2.75,3160,7143,1.5,0,0,3,8,2100,1060,1933,0,98199,47.6513,-122.406,2200,6122,2014,10,3160,0.33544303797468356,81,0,0,13.647093089770562
660000.0,3,2.25,2675,40910,2.0,0,0,3,8,2675,0,1984,0,98075,47.5916,-122.055,2300,39438,2014,5,2675,0.0,30,0,0,13.399996629152975
265000.0,3,2.0,1340,6783,1.0,0,0,4,7,1340,0,1987,0,98030,47.3504,-122.177,1630,6458,2015,4,1340,0.0,28,0,0,12.487488878546145
599999.0,9,4.5,3830,6988,2.5,0,0,3,7,2450,1380,1938,0,98103,47.6927,-122.338,1460,6291,2014,5,3830,0.360313315926893,76,0,0,13.304684934198283
280000.0,3,2.5,1800,8697,2.0,0,0,3,8,1800,0,1987,0,98023,47.3115,-122.4,1770,8390,2014,12,1800,0.0,27,0,0,12.54254845357358
1055000.0,3,3.25,2990,189852,2.0,0,0,4,10,2990,0,1974,0,98072,47.746,-122.138,3500,48760,2014,10,2990,0.0,40,0,0,13.869052272759154
875000.0,4,3.0,3720,14125,1.0,0,0,4,9,1930,1790,1960,0,98005,47.5911,-122.177,3160,15300,2014,11,3720,0.48118279569892475,54,0,0,13.681980308196241
125000.0,3,1.0,920,7276,1.0,0,0,4,6,920,0,1961,0,98002,47.285,-122.211,1120,7276,2014,10,920,0.0,53,0,0,11.736077016252437
634800.0,4,3.0,3280,4904,2.0,0,0,3,7,3280,0,2005,0,98053,47.6802,-122.033,2600,5004,2014,12,3280,0.0,9,0,0,13.361066842932457
269950.0,4,1.0,1440,9600,1.0,0,0,2,7,1440,0,1964,0,98001,47.3168,-122.264,1740,43560,2015,2,1440,0.0,51,0,0,12.505995740029274
359950.0,3,2.25,1940,11612,1.0,0,0,4,8,1100,840,1981,0,98178,47.5018,-122.23,2180,8954,2014,6,1940,0.4329896907216495,33,0,0,12.793723190057223
417000.0,3,1.75,1590,11454,1.0,0,0,4,8,1590,0,1979,0,98056,47.5049,-122.186,1970,9960,2014,12,1590,0.0,35,0,0,12.940843898859598
389000.0,2,2.0,1340,4122,1.0,0,0,3,8,1340,0,2007,0,98053,47.7182,-122.022,1350,4273,2014,7,1340,0.0,7,0,0,12.871337193291367
1038000.0,4,2.5,3770,10893,2.0,0,2,3,11,3770,0,1997,0,98006,47.5646,-122.129,3710,9685,2014,8,3770,0.0,17,0,0,13.852807306098644
698000.0,6,2.5,2680,11250,1.0,0,0,5,7,1340,1340,1967,0,98033,47.6553,-122.19,2200,9875,2014,9,2680,0.5,47,0,0,13.455975814408239
685000.0,4,2.5,2820,10125,2.0,0,0,3,8,2820,0,2008,0,98155,47.7494,-122.304,1560,10125,2015,3,2820,0.0,7,0,0,13.437175577097312
198500.0,3,1.75,1520,7137,1.0,0,0,3,5,1520,0,1932,0,98168,47.4924,-122.311,1240,8602,2014,11,1520,0.0,82,0,0,12.198549416880068
350000.0,4,2.5,2560,5428,2.0,0,0,3,8,2560,0,2012,0,98042,47.3835,-122.095,2620,5428,2015,3,2560,0.0,3,0,0,12.765691290604371
649950.0,3,2.5,3310,387684,1.0,0,0,3,8,2160,1150,1919,1996,98038,47.4167,-121.936,2340,189050,2015,4,3310,0.3474320241691843,96,1,19,13.384652254414872
441000.0,3,1.5,1540,7200,1.0,0,0,3,7,1540,0,1968,0,98011,47.7357,-122.195,1560,7500,2015,4,1540,0.0,47,0,0,12.996802422000108
462600.0,3,1.75,1430,11761,1.0,0,0,4,8,1430,0,1964,0,98052,47.6686,-122.157,2040,10035,2014,11,1430,0.0,50,0,0,13.044620190471909
365070.0,4,2.5,2506,6232,2.0,0,0,3,7,2506,0,2006,0,98030,47.3734,-122.182,2070,8260,2015,3,2506,0.0,9,0,0,12.807847134195905
550000.0,4,2.0,2250,7500,1.0,0,0,5,7,1200,1050,1956,0,98005,47.5877,-122.157,1440,7500,2014,5,2250,0.4666666666666667,58,0,0,13.217675375388819
470000.0,5,1.75,2740,9600,1.0,0,0,4,7,1370,1370,1945,0,98144,47.5738,-122.315,1990,4800,2015,4,2740,0.5,70,0,0,13.060490101343552
340000.0,3,1.75,1540,10400,1.0,0,0,3,6,1540,0,1977,0,98024,47.5651,-121.89,1090,7500,2014,8,1540,0.0,37,0,0,12.73670383776449
910000.0,4,2.75,4190,38912,1.0,0,0,4,9,2040,2150,1965,0,98005,47.6472,-122.157,3050,36884,2014,8,4190,0.513126491646778,49,0,0,13.721200977393528
405000.0,4,1.75,1690,8392,1.0,0,0,3,7,1190,500,1979,0,98028,47.773,-122.256,1880,9861,2015,4,1690,0.2958579881656805,36,0,0,12.91164481522143
661000.0,4,2.25,1990,4600,1.5,0,2,4,8,1420,570,1932,0,98126,47.5638,-122.38,1810,5750,2014,6,1990,0.2864321608040201,82,0,0,13.401510631691982
635000.0,4,2.5,2410,7069,2.0,0,0,3,9,2410,0,1993,0,98034,47.7094,-122.234,2240,7184,2014,11,2410,0.0,21,0,0,13.361381852676738
282000.0,2,1.0,1150,6098,1.0,0,0,3,7,950,200,1948,0,98125,47.7259,-122.328,1790,8455,2015,5,1150,0.17391304347826086,67,0,0,12.549665896013254
235000.0,4,1.75,1720,10137,2.0,0,0,3,7,1720,0,1956,0,98188,47.4424,-122.276,1350,10205,2015,2,1720,0.0,59,0,0,12.367345048436391
277500.0,3,2.0,1260,22100,2.0,0,0,4,7,1260,0,1981,0,98023,47.2772,-122.354,1430,13000,2014,8,1260,0.0,33,0,0,12.533579815765737
346500.0,5,2.5,2020,8250,1.0,0,0,4,8,1430,590,1978,0,98058,47.4432,-122.135,1680,8959,2015,4,2020,0.29207920792079206,37,0,0,12.755640983610817
480000.0,5,2.25,2240,5500,1.0,0,0,3,7,1490,750,1959,0,98136,47.5305,-122.391,2010,6050,2015,4,2240,0.33482142857142855,56,0,0,13.081543466215237
360000.0,4,2.25,1930,6508,2.0,0,0,3,8,1930,0,1996,0,98019,47.7458,-121.977,2170,6548,2014,9,1930,0.0,18,0,0,12.793862088206213
245000.0,3,2.5,1820,6785,1.0,0,0,3,7,1420,400,1994,0,98092,47.3201,-122.177,1710,6055,2014,11,1820,0.21978021978021978,20,0,0,12.409017571151187
625000.0,3,3.5,1560,1490,2.0,0,0,3,8,1240,320,1995,0,98102,47.6248,-122.319,1560,1662,2014,9,1560,0.20512820512820512,19,0,0,13.345508528717259
750500.0,5,3.0,2170,2440,1.5,0,0,4,8,1450,720,1911,0,98115,47.6724,-122.317,2070,4000,2014,5,2170,0.3317972350230415,103,0,0,13.528496262499802
525000.0,3,1.75,1600,9579,1.0,0,0,3,8,1180,420,1977,0,98072,47.7662,-122.159,1750,9829,2015,4,1600,0.2625,38,0,0,13.171155446333852
740000.0,4,3.5,3760,57063,2.0,0,0,3,9,2950,810,1998,0,98053,47.6328,-121.964,2870,28945,2014,7,3760,0.2154255319148936,16,0,0,13.51440681653079
523000.0,3,1.5,1240,7735,1.0,0,0,4,7,1240,0,1957,0,98008,47.601,-122.122,1260,7500,2014,5,1240,0.0,57,0,0,13.167338655091122
292000.0,3,1.75,1090,4500,1.5,0,0,5,8,1090,0,1929,0,98118,47.5157,-122.256,1640,5225,2015,3,1090,0.0,86,0,0,12.584512505902088
625000.0,4,2.5,2740,9599,1.0,0,2,3,8,1820,920,1961,0,98177,47.7728,-122.385,2660,8280,2015,1,2740,0.3357664233576642,54,0,0,13.345508528717259
700000.0,3,2.5,3110,11727,2.0,0,2,3,9,3110,0,2002,0,98065,47.5445,-121.871,4240,13353,2015,1,3110,0.0,13,0,0,13.45883704259595
399950.0,3,2.5,1610,1320,2.0,0,0,3,7,1280,330,2007,0,98144,47.6,-122.298,1480,1602,2015,3,1610,0.20496894409937888,8,0,0,12.899097318586382
545000.0,4,3.5,1880,1341,3.0,0,0,3,8,1650,230,2007,0,98122,47.6053,-122.306,1740,1883,2015,2,1880,0.12234042553191489,8,0,0,13.208542908506082
339999.0,4,2.0,1740,6369,1.0,0,0,5,6,870,870,1954,0,98133,47.7461,-122.332,1560,7200,2014,8,1740,0.5,60,0,0,12.736700896592344
1210000.0,4,2.25,3270,6000,2.0,0,0,5,8,2180,1090,1909,0,98122,47.6101,-122.286,2880,6000,2014,12,3270,0.3333333333333333,105,0,0,14.006131744018864
545000.0,3,2.5,1990,5149,2.0,0,0,3,8,1990,0,2003,0,98075,47.5895,-122.019,2280,4506,2014,11,1990,0.0,11,0,0,13.208542908506082
260000.0,4,1.75,1960,8400,1.0,0,0,4,8,1960,0,1967,0,98023,47.3111,-122.379,2080,8400,2015,3,1960,0.0,48,0,0,12.468440756144114
526000.0,3,1.75,1680,3420,1.0,0,0,3,7,960,720,1992,0,98115,47.6854,-122.291,1680,4080,2014,5,1680,0.42857142857142855,22,0,0,13.173058392858724
701000.0,4,3.0,2910,8540,2.0,0,0,3,9,2910,0,2003,0,98059,47.5223,-122.156,3040,6091,2014,11,2910,0.0,11,0,0,13.460264592549233
290000.0,3,2.25,1500,7482,1.0,0,0,4,7,1210,290,1968,0,98055,47.4619,-122.187,1480,7308,2014,10,1500,0.19333333333333333,46,0,0,12.577639650232573
330600.0,1,1.0,580,1799,1.0,0,0,3,7,580,0,1908,2005,98117,47.6829,-122.375,1260,4000,2014,10,580,0.0,106,1,9,12.708667489167874
550500.0,3,1.75,2540,8280,1.0,0,0,3,7,1270,1270,1949,0,98177,47.7219,-122.358,1950,8280,2015,4,2540,0.5,66,0,0,13.218584051673648
430000.0,2,1.0,950,6426,1.0,0,0,3,7,950,0,1949,0,98126,47.5653,-122.37,1360,2550,2015,3,950,0.0,66,0,0,12.971542813248437
4000000.0,4,5.5,7080,16573,2.0,0,0,3,12,5760,1320,2008,0,98039,47.6151,-122.224,3140,15996,2014,10,7080,0.1864406779661017,6,0,0,15.201805169084134
260600.0,2,1.0,810,4560,1.0,0,0,3,7,810,0,1928,0,98126,47.5425,-122.376,1490,4560,2014,8,810,0.0,86,0,0,12.47074578096406
825000.0,5,3.0,4080,7500,2.0,0,2,4,8,2720,1360,1961,0,98103,47.6722,-122.349,2000,4545,2014,12,4080,0.3333333333333333,53,0,0,13.623139877437296
378950.0,4,2.0,1820,8400,1.0,0,0,5,7,1300,520,1956,0,98155,47.7615,-122.329,1700,9450,2014,10,1820,0.2857142857142857,58,0,0,12.845162188107256
435000.0,4,2.5,2650,9065,2.0,0,0,3,7,2650,0,2000,0,98019,47.7258,-121.959,2590,13218,2015,1,2650,0.0,15,0,0,12.983103608918753
631000.0,3,2.25,1670,1396,2.0,0,0,3,9,1250,420,2015,0,98115,47.6814,-122.288,1610,5191,2015,4,1670,0.25149700598802394,0,0,0,13.355062726308148
415000.0,3,2.5,2480,8342,2.0,0,0,3,8,2480,0,1986,0,98058,47.4381,-122.134,2300,8303,2014,5,2480,0.0,28,0,0,12.936036208848487
222000.0,3,1.75,1240,7560,1.0,0,0,3,8,1070,170,1967,0,98003,47.333,-122.3,1650,7560,2014,10,1240,0.13709677419354838,47,0,0,12.310437165348775
245000.0,3,2.0,1390,8250,1.0,0,0,3,7,1390,0,1987,0,98042,47.3707,-122.094,1390,7875,2014,8,1390,0.0,27,0,0,12.409017571151187
720000.0,3,2.5,2880,10126,2.0,0,0,4,10,2880,0,1985,0,98074,47.6319,-122.037,2960,10514,2015,3,2880,0.0,30,0,0,13.487007879880162
215000.0,3,1.0,1060,9954,1.0,0,0,4,7,1060,0,1960,0,98032,47.3801,-122.289,1620,8760,2014,12,1060,0.0,54,0,0,12.278397958261774
579100.0,2,1.0,1070,2754,1.0,0,0,3,7,830,240,1924,0,98103,47.6755,-122.331,1760,4080,2014,10,1070,0.22429906542056074,90,0,0,13.269232180029865
522500.0,4,1.75,1640,9299,1.5,0,0,4,7,870,770,1943,0,98056,47.5334,-122.168,2460,14326,2014,7,1640,0.4695121951219512,71,0,0,13.166382176694869
489000.0,3,2.0,1510,3000,1.0,0,0,4,7,910,600,1972,0,98115,47.6804,-122.319,1620,4000,2014,9,1510,0.3973509933774834,42,0,0,13.100119813444692
240000.0,3,1.0,1230,2353,1.5,0,0,4,6,1230,0,1925,0,98106,47.5177,-122.354,1280,1572,2015,5,1230,0.0,90,0,0,12.388398368982115
